"path","total_conversions","total_null"
"Email1>Email2>Mailer2>Email2>display2>Mailer2>Email2>Mailer3>Email3>Mailer3",0,1
"Email1>Email2>Mailer2>Email2>display2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",1,2
"Email1>Email2>Mailer2>Email2>display2>Mailer2>Email3",0,1
"Email1>Email2>Mailer2>Email2>display2>Mailer3",0,1
"Email1>Email2>Mailer2>Email2>display2>Mailer3>Email3>Mailer3>Email3",1,0
"Email1>Email2>Mailer2>Email2>display3",0,2
"Email1>Email2>Mailer2>Email2>Email3",0,305
"Email1>Email2>Mailer2>Email2>Email3>competitors3>display3>Email3>Mailer3>Email3",1,1
"Email1>Email2>Mailer2>Email2>Email3>competitors3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Email3>display3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Email3>generics3>Email3",1,1
"Email1>Email2>Mailer2>Email2>Email3>Mailer3",0,67
"Email1>Email2>Mailer2>Email2>Email3>Mailer3>Email3",1,164
"Email1>Email2>Mailer2>Email2>Email3>Mailer3>Email3>display3>Email3",1,2
"Email1>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3",0,11
"Email1>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,101
"Email1>Email2>Mailer2>Email2>generics2>Email2>Mailer2>Email2>generics2>Email2>generics2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>generics2>Email2>Mailer2>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>generics3",0,4
"Email1>Email2>Mailer2>Email2>Mailer2",5,309
"Email1>Email2>Mailer2>Email2>Mailer2>competitors3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>display2>Email2>display2>Email2>display2>display3>Mailer3>Email3>display3>Email3>Mailer3>Email3",0,3
"Email1>Email2>Mailer2>Email2>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>Email2>Mailer2>Email2>display2>Email2",1,0
"Email1>Email2>Mailer2>Email2>Mailer2>display2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>display2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>display2>Email2>Mailer3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>display2>Mailer2",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>display3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2",9,62
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>competitors2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>competitors2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",1,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>competitors3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>display3",2,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2",2,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Email3",1,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3",1,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Email3",0,4
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>generics2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2",3,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Mailer2>Email2>display2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Email3>Mailer3>Email3>display3>Email3>display3>Email3>display3>Email3>Mailer3>Email3>display3>Email3>display3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Mailer2>Email2>Mailer3>display3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",2,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,5
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>display2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>display3>Email3>display3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,9
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,3
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",1,6
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Mailer2",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer3>display3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Mailer3>display3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display3>Mailer3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>display3>Mailer3>Email3>display3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Email3",1,139
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Email3>display3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3",0,40
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3",1,165
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>display3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3",0,25
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,309
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>generics2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>generics2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>generics2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>generics2>Email2>Mailer2>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>generics2>Email3>Mailer3>Email3",2,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>generics2>Mailer2>Email2>Mailer2",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>generics3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2",0,111
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>competitors2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",1,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>display2>Email2>Mailer3>Email3>Mailer3>Email3",1,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2",0,24
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2",1,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2",2,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2",2,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer3>Email3>display3>Email3",3,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2",1,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display3>Mailer3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3",0,24
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>display3>Email3>Mailer3>Email3",0,3
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3",0,25
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3",0,76
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>display3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>display3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>display3>Mailer3>Email3>display3>Email3>display3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>generics3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3",0,24
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",1,757
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3>display3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>generics2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",1,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2",0,35
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>display2",1,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>display2>Email2>Mailer2>Email2>display2>Email2>display2",1,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>display2>Email2>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2",3,15
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2",1,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>competitors2>display2>Email2>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>competitors3>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Email3>display3>Mailer3>Email3>Mailer3>Email3",2,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer3>Email3>display3>Email3>Mailer3>Email3",1,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email3>Mailer3>Email3>Mailer3>Email3",1,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display3>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3",0,14
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3",0,10
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3",2,22
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>display3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3",3,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3",0,11
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,699
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3>display3>Email3",1,3
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3>generics3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2",0,18
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>display2",1,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2",3,7
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>display3",1,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display3>Email3>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email3>Mailer3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Mailer3>Email3>display3>competitors3>Email3>Mailer3>Email3>display3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Email3>Mailer3>Email3>Mailer3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,3
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Email3>Mailer3>Email3>Mailer3>Email3>display3>Email3>display3",1,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display3>Email3>Mailer3>Email3>Mailer3>Email3>display3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display3>Mailer3>Email3>display3>Email3>Mailer3>Email3>display3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3",0,11
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>competitors3>Email3>display3>Email3",1,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3",0,4
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3",2,7
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>display3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3",0,9
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>display3>Email3>display3>generics3>Email3",2,0
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,791
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3>display3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>generics2>Email2>Email3>Mailer3>Email3>generics3>Email3>Mailer3>Email3",0,2
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>display3>competitors3>Email3>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3",1,3
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,60
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3",0,1
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,11
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3",0,16
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3",0,24
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3",0,13
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,356
"Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3>generics3>Email3>display3",2,0
